date,avg_uncorrected_pressure,avg_corrected_pressure
07/01/2010,1.12222,1.12222
08/01/2010,0.93333,0.93333
09/01/2010,1.1,1.1
10/01/2010,0.74583,0.74583
11/01/2010,0.7,0.7
12/01/2010,0.83889,0.86825
13/01/2010,1.78333,1.78333
14/01/2010,1.95,1.95
15/01/2010,1.84167,1.84167
16/01/2010,1.17222,1.17222
17/01/2010,1.725,1.725
18/01/2010,0.90556,1.19597
19/01/2010,1.33333,1.45404
20/01/2010,1.16667,1.16667
21/01/2010,1.125,1.125
22/01/2010,0.33333,0.47917
23/01/2010,0.75833,0.75833
24/01/2010,0.85,0.85
25/01/2010,1.30833,1.30833
26/01/2010,0.6125,0.6125
27/01/2010,1.15833,1.15833
28/01/2010,0.73889,0.73889
29/01/2010,0.42619,0.42619
30/01/2010,0.53,0.53
31/01/2010,0.7125,0.7125
01/02/2010,0.75,0.75
02/02/2010,0.80556,0.80556
03/02/2010,0.75833,0.75833
04/02/2010,0.90556,0.90556
05/02/2010,0.85,0.85
06/02/2010,0.69667,0.69667
07/02/2010,1.1,1.1
08/02/2010,0.56333,0.56333
09/02/2010,1.11667,1.11667
10/02/2010,1.38333,1.38333
11/02/2010,1.275,1.275
12/02/2010,0.98889,0.98889
13/02/2010,1.225,1.225
14/02/2010,0.58333,0.58333
15/02/2010,0.94167,0.94167
16/02/2010,0.62917,0.66073
17/02/2010,1.025,1.08514
18/02/2010,0.9,0.9
19/02/2010,0.65,0.65
20/02/2010,0.75556,0.75556
21/02/2010,0.94167,0.94167
22/02/2010,0.88333,0.88333
23/02/2010,0.85,0.85
24/02/2010,0.6375,0.6375
25/02/2010,1.16667,1.16667
26/02/2010,1.13333,1.13333
27/02/2010,0.98889,0.98889
28/02/2010,0.96667,1.07195
01/03/2010,1.31667,1.31667
02/03/2010,1.09167,1.09167
03/03/2010,0.75,0.75
04/03/2010,0.9,0.9
05/03/2010,0.81111,0.81111
06/03/2010,0.94167,0.94167
07/03/2010,0.73889,0.73889
08/03/2010,0.67083,0.67083
09/03/2010,0.57083,0.57976
10/03/2010,0.9,0.96349
11/03/2010,0.73333,0.74023
12/03/2010,0.81667,0.83544
13/03/2010,0.81667,0.88131
14/03/2010,0.81667,0.81667
15/03/2010,0.87222,0.87222
16/03/2010,0.63333,0.6567
17/03/2010,0.96667,1.03795
18/03/2010,1.11667,1.11667
19/03/2010,0.83889,0.95876
20/03/2010,1.175,1.175
21/03/2010,1.56667,1.56667
22/03/2010,1.71667,1.71667
23/03/2010,1.51667,1.5386
24/03/2010,0.7,0.73353
25/03/2010,1.225,1.225
26/03/2010,0.43611,0.43884
27/03/2010,0.85,0.85
28/03/2010,1.24167,1.24167
29/03/2010,0.85833,0.85833
30/03/2010,0.80833,0.80833
31/03/2010,0.88333,0.88333
01/04/2010,0.78889,0.78889
02/04/2010,0.99167,0.99167
03/04/2010,0.61333,0.61333
04/04/2010,0.45833,0.45833
05/04/2010,0.63333,0.63333
06/04/2010,1,1
07/04/2010,1.25,1.25
08/04/2010,0.86667,0.86667
09/04/2010,1.35,1.35
10/04/2010,1.04167,1.04167
11/04/2010,1.01667,1.01667
12/04/2010,0.82778,0.82778
13/04/2010,0.6,0.6
14/04/2010,1.01667,1.01667
15/04/2010,1.175,1.175
16/04/2010,0.8875,0.8875
17/04/2010,1.00556,1.00556
18/04/2010,1.15,1.15
19/04/2010,1.38333,1.38333
20/04/2010,1.21667,1.21667
21/04/2010,0.825,0.95732
22/04/2010,1.08333,1.08333
23/04/2010,0.53333,0.53333
24/04/2010,1.00833,1.00833
25/04/2010,0.4,0.4
26/04/2010,0.37083,0.37083
27/04/2010,0.59,0.59
28/04/2010,0.65417,0.65417
29/04/2010,1.3,1.3
30/04/2010,1.55,1.55
01/05/2010,1.31667,1.31667
02/05/2010,0.80833,0.80833
03/05/2010,0.82917,0.82917
04/05/2010,1.11667,1.11667
05/05/2010,0.97222,0.97222
06/05/2010,1.175,1.175
07/05/2010,0.925,0.925
08/05/2010,0.625,0.625
09/05/2010,0.47083,0.47083
10/05/2010,1.13333,1.13333
11/05/2010,0.76111,0.76111
12/05/2010,0.62917,0.62917
13/05/2010,0.74444,0.74444
14/05/2010,1.23333,1.23333
15/05/2010,1.13333,1.13333
16/05/2010,1.04167,1.04167
17/05/2010,0.80833,0.80833
18/05/2010,1.21667,1.21667
19/05/2010,0.58,0.58
20/05/2010,0.50238,0.50238
21/05/2010,0.79167,0.79167
22/05/2010,0.92778,0.92778
23/05/2010,1.16667,1.16667
24/05/2010,0.81667,0.81667
25/05/2010,0.91667,0.91667
26/05/2010,0.98889,0.98889
27/05/2010,1.69167,1.69167
28/05/2010,1.575,1.575
29/05/2010,1.31667,1.31667
30/05/2010,1.33333,1.33333
31/05/2010,1.16667,1.3908
01/06/2010,1.45833,1.65231
02/06/2010,0.81111,1.24078
03/06/2010,0.79583,0.87414
04/06/2010,1.575,1.5888
05/06/2010,1.45,1.45
06/06/2010,1.07222,1.07222
07/06/2010,1.53333,1.72692
08/06/2010,0.97222,1.05222
09/06/2010,0.63333,0.76115
10/06/2010,0.87083,0.87083
11/06/2010,1.15,1.15
12/06/2010,1.23333,1.23333
13/06/2010,0.84583,0.84583
14/06/2010,1,1
15/06/2010,1.5,1.5
16/06/2010,0.65667,0.65667
17/06/2010,1.48333,1.54706
18/06/2010,1.25833,1.25833
19/06/2010,0.52778,0.52778
20/06/2010,1.08333,1.08333
21/06/2010,0.57667,0.64
22/06/2010,0.56111,0.56111
23/06/2010,0.65,0.65
24/06/2010,1.05556,1.05556
25/06/2010,0.87778,0.87778
26/06/2010,0.57222,0.57222
27/06/2010,0.99167,0.99167
28/06/2010,1.29167,1.29167
29/06/2010,1.25833,1.25833
30/06/2010,0.80417,0.80417
01/07/2010,0.625,0.625
02/07/2010,0.90556,0.90556
03/07/2010,1.11667,1.11667
04/07/2010,0.69583,0.69583
05/07/2010,0.82778,0.82778
06/07/2010,0.53889,0.56983
07/07/2010,0.59167,0.59167
08/07/2010,0.73889,0.73889
09/07/2010,0.93889,0.93889
10/07/2010,0.64333,0.64333
11/07/2010,0.76111,0.8881
12/07/2010,1.325,1.325
13/07/2010,1.2,1.2
14/07/2010,0.71667,0.71667
15/07/2010,0.81667,0.81667
16/07/2010,1.08333,1.08333
17/07/2010,0.7625,0.7625
18/07/2010,0.87222,0.87222
19/07/2010,1.20833,1.20833
20/07/2010,1.06667,1.06667
21/07/2010,0.48095,0.48095
22/07/2010,0.92222,0.92222
23/07/2010,0.49333,0.49333
24/07/2010,0.99167,0.99167
25/07/2010,0.77222,0.77222
26/07/2010,0.99444,0.99444
27/07/2010,0.54333,0.54333
28/07/2010,0.81111,0.81111
29/07/2010,0.7,0.7
30/07/2010,0.72083,0.72083
31/07/2010,1,1
01/08/2010,0.91667,0.91667
02/08/2010,0.63667,0.63667
03/08/2010,0.79167,0.79167
04/08/2010,0.52667,0.52667
05/08/2010,0.83333,0.83333
06/08/2010,0.7,0.7
07/08/2010,0.46111,0.46111
08/08/2010,0.52917,0.52917
09/08/2010,0.68889,0.68889
10/08/2010,0.6,0.6
11/08/2010,0.975,0.975
12/08/2010,0.84167,0.94752
13/08/2010,0.64167,0.64167
14/08/2010,1.15833,1.15833
15/08/2010,0.70556,0.70556
16/08/2010,0.99167,0.99167
17/08/2010,0.90833,0.90833
18/08/2010,1.01111,1.01111
19/08/2010,1.09167,1.09167
20/08/2010,0.63889,0.66614
21/08/2010,0.58667,0.58667
22/08/2010,0.70833,0.74271
23/08/2010,0.5,0.5
24/08/2010,0.61333,0.61333
25/08/2010,0.54,0.54
26/08/2010,0.65,0.65
27/08/2010,0.70667,0.70667
28/08/2010,0.76667,0.76667
29/08/2010,0.43333,0.43333
30/08/2010,0.93333,0.93333
31/08/2010,0.93889,0.94762
01/09/2010,0.65,0.69414
02/09/2010,1.275,1.39399
03/09/2010,0.70667,0.70667
05/09/2010,0.62083,0.62083
06/09/2010,0.76111,0.81528
07/09/2010,1.04167,1.04167
08/09/2010,1.09167,1.09167
09/09/2010,0.74167,0.74167
10/09/2010,0.6,0.6
12/09/2010,0.9,0.9
13/09/2010,0.61667,0.61667
14/09/2010,0.65556,0.65556
15/09/2010,0.73333,0.84495
16/09/2010,0.73333,0.73333
17/09/2010,0.975,0.975
18/09/2010,0.95,0.95
19/09/2010,0.91111,0.98889
20/09/2010,0.55556,0.55556
21/09/2010,0.86667,0.86667
22/09/2010,1.05833,1.05833
23/09/2010,0.875,0.875
24/09/2010,0.76111,0.76111
26/09/2010,0.89167,0.95403
27/09/2010,0.73,0.73
28/09/2010,1.00833,1.00833
29/09/2010,0.86111,0.86111
30/09/2010,0.89167,0.89167
01/10/2010,0.84167,0.84167
02/10/2010,1,1
03/10/2010,0.95,0.95
04/10/2010,1.20833,1.20833
05/10/2010,0.78889,0.78889
06/10/2010,0.95,0.95
07/10/2010,0.99167,0.99167
08/10/2010,0.43056,0.43056
10/10/2010,1.01667,1.01667
11/10/2010,0.71667,0.71667
12/10/2010,0.6,0.6
13/10/2010,1.13333,1.13333
14/10/2010,0.59667,0.59667
15/10/2010,1.06667,1.06667
16/10/2010,0.8,0.8
17/10/2010,0.56333,0.56333
18/10/2010,0.60333,0.60333
19/10/2010,1.13333,1.13333
20/10/2010,0.925,0.925
21/10/2010,0.59667,0.59667
22/10/2010,0.675,0.675
23/10/2010,0.81667,0.81667
24/10/2010,1,1.06042
25/10/2010,0.73,0.73
26/10/2010,1.15,1.15
27/10/2010,1.30833,1.30833
28/10/2010,0.55,0.59175
29/10/2010,0.85,0.85
31/10/2010,0.725,0.725
01/11/2010,1.65,1.65
02/11/2010,1.775,1.775
03/11/2010,1.675,1.675
04/11/2010,1.05833,1.05833
05/11/2010,0.95833,0.95833
06/11/2010,0.86667,0.86667
07/11/2010,0.925,0.925
08/11/2010,1.05833,1.05833
09/11/2010,0.99167,0.99167
10/11/2010,0.88333,0.88333
11/11/2010,0.80833,0.80833
12/11/2010,0.95833,0.95833
13/11/2010,0.8,0.8
14/11/2010,0.78333,0.78333
15/11/2010,1.11667,1.11667
16/11/2010,1.30833,1.30833
17/11/2010,1.10833,1.10833
18/11/2010,0.88333,0.96938
19/11/2010,0.975,0.975
20/11/2010,1.18333,1.18333
21/11/2010,1.04167,1.04167
22/11/2010,1.225,1.225
23/11/2010,1.30833,1.30833
24/11/2010,1.06667,1.06667
25/11/2010,1.075,1.075
26/11/2010,1.2,1.2
27/11/2010,1.06667,1.06667
28/11/2010,1.24167,1.24167
29/11/2010,1.275,1.275
30/11/2010,0.89167,0.89167
01/12/2010,1.06111,1.06111
02/12/2010,0.6875,0.69937
03/12/2010,0.87778,0.87778
04/12/2010,0.85,0.94643
05/12/2010,0.52778,0.53667
06/12/2010,0.57667,0.57667
07/12/2010,1.15833,1.15833
08/12/2010,0.90833,0.90833
09/12/2010,0.88333,0.88333
10/12/2010,0.9,0.9
11/12/2010,0.89167,0.89167
12/12/2010,0.54667,0.54667
13/12/2010,0.65417,0.65417
14/12/2010,0.96111,0.96111
15/12/2010,0.91667,0.91667
16/12/2010,0.48056,0.48056
17/12/2010,0.99167,0.99167
18/12/2010,0.725,0.725
19/12/2010,0.91667,0.96971
20/12/2010,0.90556,0.90556
21/12/2010,0.77222,0.77222
22/12/2010,0.99444,1.06241
23/12/2010,0.99167,0.99167
24/12/2010,0.9,0.96221
25/12/2010,0.96667,0.96667
26/12/2010,0.65,0.65
27/12/2010,1.63333,1.63333
28/12/2010,1.03333,1.03333
29/12/2010,0.95,0.95
30/12/2010,0.83333,0.83333
31/12/2010,1.15,1.15
01/01/2011,0.54333,0.54333
02/01/2011,0.75556,0.75556
03/01/2011,0.6375,0.6375
04/01/2011,0.83889,0.83889
05/01/2011,1.02778,1.02778
06/01/2011,0.74583,0.74583
07/01/2011,0.85833,0.85833
08/01/2011,1.83333,1.83333
09/01/2011,1.8,1.8
10/01/2011,1.31111,1.31111
11/01/2011,1.08889,1.08889
12/01/2011,1.2,1.2
13/01/2011,1.35833,1.35833
14/01/2011,0.72917,0.72917
15/01/2011,0.81667,0.81667
16/01/2011,1.35,1.43163
17/01/2011,1.00833,1.07917
18/01/2011,1.075,1.075
19/01/2011,0.96111,0.96111
20/01/2011,0.825,0.825
21/01/2011,1.03889,1.03889
22/01/2011,0.73333,0.73333
23/01/2011,0.73889,0.74458
24/01/2011,1.025,1.025
25/01/2011,0.725,0.725
26/01/2011,0.60417,0.60417
27/01/2011,0.81667,0.81667
28/01/2011,1.06667,1.06667
29/01/2011,0.68889,1.15556
30/01/2011,0.55,1.90143
31/01/2011,1.18333,1.8227
01/02/2011,1.61667,1.61667
02/02/2011,1.675,1.675
03/02/2011,0.975,1.75
04/02/2011,1.41667,1.41667
05/02/2011,1.09167,1.46765
06/02/2011,1.375,1.375
07/02/2011,1.75,1.75
08/02/2011,1.15833,1.15833
09/02/2011,0.875,0.875
10/02/2011,1.31667,1.65055
11/02/2011,1.16667,1.80833
12/02/2011,0.53333,1.6046
13/02/2011,1.20833,1.20833
14/02/2011,1.16667,1.16667
15/02/2011,0.95833,0.95833
16/02/2011,1.01667,1.01667
17/02/2011,1.00833,1.00833
18/02/2011,1.06667,1.06667
19/02/2011,1.025,1.025
20/02/2011,1.11667,1.11667
21/02/2011,1.30833,1.30833
22/02/2011,1.24167,1.24167
23/02/2011,1.34167,1.34167
24/02/2011,1.11667,1.11667
25/02/2011,1.30833,1.30833
26/02/2011,1.15,1.15
27/02/2011,1.48333,1.48333
28/02/2011,0.72,0.72
01/03/2011,0.84444,0.84444
02/03/2011,1.24167,1.24167
03/03/2011,1.125,1.125
04/03/2011,0.85,0.92398
05/03/2011,1.15,1.15
06/03/2011,0.87778,0.87778
07/03/2011,0.67,0.71958
08/03/2011,0.47778,0.47778
09/03/2011,1.14167,1.14167
10/03/2011,0.80556,0.80556
11/03/2011,1.94167,1.94167
12/03/2011,0.94167,0.94167
13/03/2011,1.66667,1.66667
14/03/2011,1.76667,1.76667
15/03/2011,1.22222,1.22222
16/03/2011,1.70833,1.70833
17/03/2011,1.84167,1.84167
18/03/2011,1.06111,1.06111
19/03/2011,1.775,1.775
20/03/2011,0.97083,0.97083
21/03/2011,0.87917,0.87917
22/03/2011,1.45833,1.45833
23/03/2011,1.40833,1.40833
24/03/2011,0.68889,0.75664
25/03/2011,0.7375,0.7375
26/03/2011,1.23333,1.23333
27/03/2011,0.78333,0.78333
28/03/2011,1.34167,1.34167
29/03/2011,1.55833,1.55833
30/03/2011,0.88889,0.88889
31/03/2011,0.6125,0.6125
01/04/2011,0.78889,0.78889
02/04/2011,1.10833,1.10833
03/04/2011,1.15,1.15
04/04/2011,0.62,0.62
05/04/2011,0.9,0.9
06/04/2011,0.85,0.85
07/04/2011,0.8,0.8
08/04/2011,1.43333,1.43333
09/04/2011,1.15,1.15
10/04/2011,0.54444,0.54444
11/04/2011,0.64167,0.64167
12/04/2011,1.05,1.12406
13/04/2011,0.76667,0.83333
14/04/2011,1.19167,1.19167
15/04/2011,1.03333,1.03333
16/04/2011,0.66667,0.66667
17/04/2011,1.03917,1.03917
18/04/2011,0.62667,0.62667
19/04/2011,0.81667,0.81667
20/04/2011,0.87222,0.87222
21/04/2011,0.92778,0.92778
22/04/2011,0.89167,0.89167
23/04/2011,1.13333,1.13333
25/04/2011,0.6375,0.6375
26/04/2011,0.84444,0.84444
27/04/2011,1.03333,1.03333
28/04/2011,1.78333,1.78333
29/04/2011,1.65833,1.65833
30/04/2011,0.95,0.95
01/05/2011,0.7,0.7
03/05/2011,0.83889,0.83889
04/05/2011,1.50833,1.50833
05/05/2011,0.73333,0.87083
06/05/2011,0.67333,0.67333
07/05/2011,1.38333,1.38333
08/05/2011,0.75833,0.75833
09/05/2011,0.68333,0.68333
10/05/2011,1.06667,1.16873
11/05/2011,0.46111,0.46111
12/05/2011,0.85,0.85
13/05/2011,0.86667,0.86667
14/05/2011,0.50556,0.50556
15/05/2011,0.88333,0.97767
16/05/2011,1.05,1.05
17/05/2011,0.86667,0.86667
18/05/2011,0.73333,0.73333
19/05/2011,0.52083,0.67873
20/05/2011,0.63333,0.83139
21/05/2011,0.70833,0.87278
22/05/2011,0.73333,0.83448
23/05/2011,1.27778,1.27778
24/05/2011,1.60833,1.76146
25/05/2011,0.80417,0.80417
26/05/2011,0.96667,0.96667
27/05/2011,0.94167,0.94167
28/05/2011,0.70556,0.71753
29/05/2011,0.7125,0.7125
30/05/2011,0.91667,0.91667
31/05/2011,0.69167,0.69167
01/06/2011,0.85,0.85
02/06/2011,1.225,1.225
03/06/2011,0.85,0.85
04/06/2011,0.88333,0.88333
05/06/2011,0.94167,1.02863
06/06/2011,0.97778,0.97778
07/06/2011,0.91667,0.91667
08/06/2011,0.86667,0.86667
09/06/2011,0.78889,0.78889
10/06/2011,0.95,0.95
11/06/2011,0.64167,0.64167
12/06/2011,0.76111,0.76111
13/06/2011,0.71667,0.71667
14/06/2011,1.05833,1.05833
15/06/2011,0.89167,0.89167
16/06/2011,1.025,1.025
17/06/2011,0.60417,0.60417
18/06/2011,0.63333,0.63333
19/06/2011,0.46667,0.46667
20/06/2011,0.93333,0.93333
21/06/2011,0.62917,0.62917
22/06/2011,0.6,0.6
23/06/2011,0.93333,0.93333
24/06/2011,0.78333,0.78333
25/06/2011,0.93333,0.93333
26/06/2011,0.76111,0.76111
27/06/2011,0.71667,0.71667
28/06/2011,0.85556,0.85556
29/06/2011,0.85,0.85
30/06/2011,0.73333,0.73333
01/07/2011,0.61667,0.69747
02/07/2011,0.85,0.85
03/07/2011,1.04167,1.04167
04/07/2011,0.53667,0.53667
05/07/2011,1.19167,1.19167
06/07/2011,1.08333,1.08333
07/07/2011,0.84167,0.84167
08/07/2011,1.01667,1.12921
09/07/2011,0.51111,0.51111
10/07/2011,0.6875,0.6875
11/07/2011,0.53,0.53
12/07/2011,0.73889,0.73889
13/07/2011,0.43125,0.43125
14/07/2011,0.52222,0.52222
15/07/2011,1.1,1.17976
16/07/2011,0.82778,0.82778
17/07/2011,0.44048,0.44048
18/07/2011,0.81667,0.81667
19/07/2011,0.62667,0.62667
20/07/2011,0.91667,0.91667
21/07/2011,1.025,1.025
22/07/2011,1.25,1.25
23/07/2011,1.13333,1.13333
24/07/2011,0.79444,0.79444
25/07/2011,0.60667,0.60667
26/07/2011,1.21667,1.21667
27/07/2011,0.94167,0.94167
28/07/2011,1.225,1.24652
29/07/2011,0.63,0.63
30/07/2011,1.23333,1.23333
31/07/2011,0.69667,0.69667
01/08/2011,1.22222,1.22222
02/08/2011,0.75833,0.75833
03/08/2011,0.85,0.85
04/08/2011,0.78889,0.78889
05/08/2011,0.775,0.775
06/08/2011,1.12222,1.12222
07/08/2011,0.64333,0.7082
08/08/2011,0.66333,0.66333
09/08/2011,0.59667,0.59667
10/08/2011,0.43333,0.43333
11/08/2011,0.45,0.45
12/08/2011,0.65,0.65
13/08/2011,0.85,0.85
14/08/2011,0.75417,0.75417
15/08/2011,0.59333,0.59333
16/08/2011,0.59667,0.59667
17/08/2011,0.78889,0.78889
18/08/2011,0.925,0.925
19/08/2011,0.63333,0.63333
20/08/2011,0.5375,0.5375
21/08/2011,0.44524,0.44524
22/08/2011,1.31667,1.31667
23/08/2011,1.59167,1.59167
24/08/2011,0.82222,1.06296
25/08/2011,0.61667,1.28594
26/08/2011,1.22222,1.22222
27/08/2011,1.30556,1.30556
28/08/2011,1.86667,1.86667
29/08/2011,1.54167,1.54167
30/08/2011,0.64,0.64
31/08/2011,0.71667,0.71667
01/09/2011,0.61667,0.61667
02/09/2011,0.91667,0.91667
04/09/2011,0.91667,0.91667
05/09/2011,0.44333,0.44333
06/09/2011,0.65333,0.65333
07/09/2011,0.85556,0.85556
08/09/2011,0.93333,0.93333
09/09/2011,1.28333,1.28333
10/09/2011,0.93333,0.93333
11/09/2011,1.56667,1.56667
12/09/2011,0.88889,0.88889
13/09/2011,0.38095,0.4145
14/09/2011,0.41458,0.41458
15/09/2011,1.18333,1.18333
16/09/2011,0.71111,0.73562
18/09/2011,0.68,0.71792
19/09/2011,0.62917,0.62917
20/09/2011,0.44167,0.49722
21/09/2011,0.59444,0.68253
22/09/2011,0.61667,0.61667
23/09/2011,0.94167,1.15834
24/09/2011,0.73333,0.73333
25/09/2011,0.51667,0.57269
26/09/2011,0.40476,0.40476
27/09/2011,0.6,0.6
28/09/2011,0.49444,0.49444
29/09/2011,0.84444,0.84444
30/09/2011,0.56389,0.56389
01/10/2011,0.96667,0.96667
02/10/2011,1.06667,1.06667
03/10/2011,1.09167,1.09167
04/10/2011,0.54444,0.54444
05/10/2011,0.65,0.65
06/10/2011,0.97778,0.97778
07/10/2011,0.55667,0.55667
09/10/2011,0.64667,0.64667
10/10/2011,0.96667,0.96667
11/10/2011,0.78889,0.90319
12/10/2011,0.62083,0.62083
13/10/2011,0.52667,0.57253
14/10/2011,0.46,0.46
15/10/2011,0.96667,0.96667
16/10/2011,0.73333,0.85556
17/10/2011,0.4881,0.4881
18/10/2011,0.71111,0.81055
19/10/2011,0.69,0.69
20/10/2011,0.92917,0.92917
21/10/2011,0.95,0.95
22/10/2011,0.93333,0.93333
23/10/2011,0.65,0.65
24/10/2011,0.67333,0.67333
25/10/2011,0.78889,0.78889
26/10/2011,0.56,0.56
27/10/2011,0.78889,0.78889
28/10/2011,0.62778,0.62778
30/10/2011,0.7125,0.7125
31/10/2011,0.93333,0.93333
01/11/2011,0.96667,1.06348
02/11/2011,1.08333,1.11184
03/11/2011,0.98333,0.98333
04/11/2011,1.08333,1.08333
05/11/2011,0.88333,0.88333
06/11/2011,0.68889,0.68889
07/11/2011,1.14167,1.14167
08/11/2011,0.81111,0.90994
09/11/2011,0.93333,0.93333
10/11/2011,1.075,1.075
11/11/2011,0.8,0.8
12/11/2011,1.13333,1.13333
13/11/2011,0.86667,0.86667
14/11/2011,0.78333,0.78333
15/11/2011,1.25833,1.25833
16/11/2011,0.53333,0.53333
17/11/2011,0.63889,0.67062
18/11/2011,0.89167,0.89167
20/11/2011,0.81667,0.81667
21/11/2011,0.93333,0.93333
22/11/2011,0.9,0.9
23/11/2011,0.73333,0.73333
24/11/2011,0.57778,0.57778
25/11/2011,0.73333,0.73333
26/11/2011,0.76667,0.76667
27/11/2011,0.83889,0.83889
28/11/2011,0.76667,0.76667
29/11/2011,1.05,1.05
30/11/2011,0.72222,0.72222
01/12/2011,0.73889,0.73889
02/12/2011,0.78333,0.78333
03/12/2011,1.1,1.1
04/12/2011,0.96667,0.96667
05/12/2011,0.58333,0.58333
06/12/2011,0.82778,0.82778
07/12/2011,0.65,0.65
08/12/2011,0.55833,0.55833
09/12/2011,0.7375,0.7375
10/12/2011,1.225,1.225
11/12/2011,0.55833,0.55833
12/12/2011,0.66333,0.66333
13/12/2011,0.71667,0.71667
14/12/2011,0.53667,0.53667
15/12/2011,0.66111,0.66111
16/12/2011,0.55667,0.55667
17/12/2011,0.57778,0.57778
18/12/2011,0.62917,0.62917
19/12/2011,0.86667,0.86667
20/12/2011,0.6,0.6
21/12/2011,0.58333,0.58333
22/12/2011,0.7,0.7
23/12/2011,0.52,0.52
24/12/2011,0.76667,0.76667
25/12/2011,1.08333,1.08333
26/12/2011,0.7875,0.84053
27/12/2011,0.77778,0.77778
28/12/2011,0.64167,0.64167
29/12/2011,0.58,0.58423
30/12/2011,0.91111,0.91111
31/12/2011,1.31667,1.31667
01/01/2012,1.025,1.025
02/01/2012,1.3,1.3
03/01/2012,1.325,1.325
04/01/2012,0.61111,0.61111
05/01/2012,0.96667,0.96667
06/01/2012,0.94444,0.94444
07/01/2012,1.21667,1.21667
08/01/2012,1.19167,1.19167
09/01/2012,0.65,0.65
10/01/2012,1.23333,1.23333
11/01/2012,0.65,0.79762
12/01/2012,0.67917,0.67917
13/01/2012,0.7,0.75618
14/01/2012,1.05,1.08884
15/01/2012,0.62667,0.62667
16/01/2012,0.79167,0.79167
17/01/2012,1.13333,1.13333
18/01/2012,0.43667,0.43667
19/01/2012,0.80556,0.80556
20/01/2012,0.61,0.61
21/01/2012,1.02778,1.02778
22/01/2012,0.88889,0.88889
23/01/2012,0.51389,0.51389
24/01/2012,0.725,0.725
25/01/2012,0.87222,0.87222
26/01/2012,0.54722,0.54722
27/01/2012,0.82778,0.82778
28/01/2012,0.84444,0.84444
29/01/2012,0.57778,0.57778
30/01/2012,0.83333,0.83333
31/01/2012,1.15833,1.25116
01/02/2012,0.71667,0.71667
02/02/2012,0.46905,0.4782
03/02/2012,0.73333,0.85516
04/02/2012,1.03333,1.10845
05/02/2012,0.86667,0.86667
06/02/2012,0.78333,0.84473
07/02/2012,0.6,0.64375
08/02/2012,1.13333,1.13333
09/02/2012,0.62917,0.62917
10/02/2012,0.875,0.875
11/02/2012,0.67917,0.67917
12/02/2012,0.98889,0.98889
13/02/2012,0.67083,0.67481
14/02/2012,0.48333,0.48333
15/02/2012,0.38889,0.51478
16/02/2012,0.675,0.675
17/02/2012,0.53333,0.53333
18/02/2012,0.50333,0.5072
19/02/2012,0.45,0.45
20/02/2012,0.64583,0.71972
21/02/2012,0.75556,0.75556
22/02/2012,0.81667,0.81667
23/02/2012,0.67667,0.67667
24/02/2012,0.56333,0.56333
25/02/2012,0.97222,0.97222
26/02/2012,0.88333,0.88333
27/02/2012,1.00833,1.00833
28/02/2012,0.74444,0.74444
29/02/2012,0.81667,0.81667
01/03/2012,1.15833,1.15833
02/03/2012,1.10556,1.1941
03/03/2012,1.10556,1.10556
04/03/2012,0.325,0.42183
05/03/2012,0.81111,0.97626
06/03/2012,0.55,0.82907
07/03/2012,0.90833,0.90833
08/03/2012,0.38571,0.38571
09/03/2012,0.96667,0.96667
10/03/2012,0.85,0.85
11/03/2012,0.93333,0.93333
12/03/2012,1.14167,1.14167
13/03/2012,1.08333,1.08333
14/03/2012,0.73889,0.73889
15/03/2012,0.68333,0.76784
16/03/2012,0.52,0.52
17/03/2012,0.45,0.45
18/03/2012,0.53667,0.53667
19/03/2012,0.61333,0.61333
20/03/2012,0.54667,0.54667
21/03/2012,0.76111,0.76111
22/03/2012,0.52778,0.52778
23/03/2012,1.01111,1.01111
24/03/2012,0.73889,0.73889
25/03/2012,0.53333,0.53333
26/03/2012,0.80556,0.80556
27/03/2012,0.72083,0.72083
28/03/2012,0.54167,0.54167
29/03/2012,0.5,0.5
30/03/2012,0.73889,0.73889
31/03/2012,0.62917,0.62917
01/04/2012,0.68333,0.68333
02/04/2012,0.825,0.825
03/04/2012,0.61,0.61
04/04/2012,0.55667,0.55667
05/04/2012,0.81667,0.81667
06/04/2012,0.61667,0.61667
07/04/2012,0.6,0.6
08/04/2012,0.78889,0.78889
09/04/2012,0.72778,0.72778
10/04/2012,0.59,0.59
11/04/2012,0.76667,0.76667
12/04/2012,0.96111,0.96111
13/04/2012,0.54583,0.54583
14/04/2012,0.36333,0.36333
16/04/2012,0.62333,0.62333
17/04/2012,0.67222,0.67222
18/04/2012,0.64667,0.64667
19/04/2012,0.72778,0.72778
20/04/2012,0.65833,0.65833
21/04/2012,0.45417,0.45417
23/04/2012,0.88333,0.88333
24/04/2012,0.59,0.59
25/04/2012,0.45333,0.45333
26/04/2012,0.425,0.425
27/04/2012,0.81667,0.81667
28/04/2012,0.71667,0.71667
29/04/2012,0.76667,0.76667
30/04/2012,0.81667,0.81667
01/05/2012,0.93333,0.93333
02/05/2012,0.85,0.85
03/05/2012,0.58333,0.58333
04/05/2012,0.48667,0.48667
06/05/2012,0.63889,0.63889
07/05/2012,1.10833,1.10833
08/05/2012,1.10833,1.10833
09/05/2012,0.69167,0.7625
10/05/2012,0.72778,0.72778
11/05/2012,0.89444,0.89444
12/05/2012,0.65,0.65
14/05/2012,0.43333,0.43333
15/05/2012,0.51667,0.51667
