date,avg_uncorrected_pressure,total_daily_conflict_duration,conflict_dummy,avg_corrected_pressure
2009-03-15,0.76667,0.0,0,0.76667
2009-03-16,0.7625,0.0,0,0.7625
2009-03-17,0.85,530.0,1,1.01322
2009-03-18,1.25833,0.0,0,1.25833
2009-03-19,0.7,570.0,1,0.98907
2009-03-20,0.76111,170.0,1,0.85556
2009-03-21,0.63333,200.0,1,0.71667
2009-03-22,1.06667,0.0,0,1.06667
2009-03-23,0.96111,0.0,0,0.96111
2009-03-24,0.5625,0.0,0,0.5625
2009-03-25,0.86667,0.0,0,0.86667
2009-03-26,0.7,130.0,1,0.73502
2009-03-27,0.77083,0.0,0,0.77083
2009-03-28,0.73333,0.0,0,0.73333
2009-03-29,0.83333,0.0,0,0.83333
2009-03-30,1.23333,0.0,0,1.23333
2009-03-31,1.09167,10.0,1,1.09759
2009-04-01,0.55556,0.0,0,0.55556
2009-04-02,0.67917,180.0,1,0.75417
2009-04-03,0.93333,0.0,0,0.93333
2009-04-04,0.89167,0.0,0,0.89167
2009-04-05,0.725,0.0,0,0.725
2009-04-06,0.57083,0.0,0,0.57083
2009-04-07,0.73889,0.0,0,0.73889
2009-04-08,1.125,0.0,0,1.125
2009-04-09,1.01667,0.0,0,1.01667
2009-04-10,0.85556,0.0,0,0.85556
2009-04-11,0.6,0.0,0,0.6
2009-04-12,1.20833,0.0,0,1.20833
2009-04-13,0.84444,0.0,0,0.84444
2009-04-14,0.91667,0.0,0,0.91667
2009-04-15,0.95,0.0,0,0.95
2009-04-16,0.50714,0.0,0,0.50714
2009-04-17,0.64444,0.0,0,0.64444
2009-04-18,0.75556,0.0,0,0.75556
2009-04-19,0.56667,0.0,0,0.56667
2009-04-20,0.62,110.0,1,0.64903
2009-04-21,0.52667,0.0,0,0.52667
2009-04-22,0.81111,0.0,0,0.81111
2009-04-23,0.76111,0.0,0,0.76111
2009-04-24,0.46389,0.0,0,0.46389
2009-04-25,0.825,0.0,0,0.825
2009-04-26,1.17222,0.0,0,1.17222
2009-04-27,0.78333,730.0,1,1.18889
2009-04-28,1.08333,440.0,1,1.35833
2009-04-29,0.96111,0.0,0,0.96111
2009-04-30,1.09444,0.0,0,1.09444
2009-05-01,1.26667,0.0,0,1.26667
2009-05-02,0.9,0.0,0,0.9
2009-05-03,0.88333,0.0,0,0.88333
2009-05-04,0.875,0.0,0,0.875
2009-05-05,1.05833,0.0,0,1.05833
2009-05-06,0.6,0.0,0,0.6
2009-05-07,0.72778,0.0,0,0.72778
2009-05-08,0.87778,0.0,0,0.87778
2009-05-09,0.78333,120.0,1,0.87201
2009-05-10,0.525,0.0,0,0.525
2009-05-11,0.96667,20.0,1,0.9756
2009-05-12,0.37143,110.0,1,0.39762
2009-05-13,0.45,160.0,1,0.49114
2009-05-14,0.78889,30.0,1,0.8038
2009-05-15,0.66333,0.0,0,0.66333
2009-05-16,0.35833,0.0,0,0.35833
2009-05-17,0.65,0.0,0,0.65
2009-05-18,0.54583,460.0,1,0.66632
2009-05-19,0.68889,0.0,0,0.68889
2009-05-20,0.69167,0.0,0,0.69167
2009-05-21,1.41667,0.0,0,1.41667
2009-05-22,0.55238,0.0,0,0.55238
2009-05-23,0.7375,0.0,0,0.7375
2009-05-24,0.77778,20.0,1,0.7848
2009-05-25,0.63,0.0,0,0.63
2009-05-26,0.62333,0.0,0,0.62333
2009-05-27,0.73889,0.0,0,0.73889
2009-05-28,0.91667,20.0,1,0.92552
2009-05-29,0.99167,0.0,0,0.99167
2009-05-30,1.05,100.0,1,1.09517
2009-05-31,1.05,0.0,0,1.05
2009-06-01,1.20833,0.0,0,1.20833
2009-06-02,0.74444,130.0,1,0.79712
2009-06-03,1.225,0.0,0,1.225
2009-06-04,0.70833,1150.0,1,1.39407
2009-06-05,0.84444,240.0,1,0.92043
2009-06-06,1.11667,0.0,0,1.11667
2009-06-07,0.77778,180.0,1,0.84603
2009-06-08,0.99167,0.0,0,0.99167
2009-06-09,0.71111,0.0,0,0.71111
2009-06-10,0.74444,180.0,1,0.8031
2009-06-11,0.67083,0.0,0,0.67083
2009-06-12,1.075,0.0,0,1.075
2009-06-13,1.275,0.0,0,1.275
2009-06-14,0.76667,260.0,1,0.86185
2009-06-15,0.65417,0.0,0,0.65417
2009-06-16,0.87778,0.0,0,0.87778
2009-06-17,0.98889,0.0,0,0.98889
2009-06-18,0.60417,0.0,0,0.60417
2009-06-19,0.84444,0.0,0,0.84444
2009-06-20,0.59444,0.0,0,0.59444
2009-06-21,1.03333,0.0,0,1.03333
2009-06-22,0.91667,0.0,0,0.91667
2009-06-23,1.15,20.0,1,1.15939
2009-06-24,0.55333,0.0,0,0.55333
2009-06-25,1.275,0.0,0,1.275
2009-06-26,0.94167,0.0,0,0.94167
2009-06-27,1.02222,0.0,0,1.02222
2009-06-28,0.78333,0.0,0,0.78333
2009-06-29,0.7875,150.0,1,0.83512
2009-06-30,0.68333,0.0,0,0.68333
2009-07-01,0.67222,0.0,0,0.67222
2009-07-02,0.725,0.0,0,0.725
2009-07-03,0.6875,0.0,0,0.6875
2009-07-04,0.575,0.0,0,0.575
2009-07-05,1.025,50.0,1,1.04181
2009-07-06,1.06667,0.0,0,1.06667
2009-07-07,1.07222,0.0,0,1.07222
2009-07-08,0.72222,0.0,0,0.72222
2009-07-09,0.51944,0.0,0,0.51944
2009-07-10,0.7,0.0,0,0.7
2009-07-11,1.18333,0.0,0,1.18333
2009-07-12,0.73333,0.0,0,0.73333
2009-07-13,0.85,0.0,0,0.85
2009-07-14,0.675,0.0,0,0.675
2009-07-15,0.81111,0.0,0,0.81111
2009-07-16,0.64583,0.0,0,0.64583
2009-07-17,0.73889,0.0,0,0.73889
2009-07-18,0.83889,130.0,1,0.88991
2009-07-19,0.73333,0.0,0,0.73333
2009-07-20,0.56667,0.0,0,0.56667
2009-07-21,0.60333,0.0,0,0.60333
2009-07-22,0.9,0.0,0,0.9
2009-07-23,0.99167,0.0,0,0.99167
2009-07-24,1.375,0.0,0,1.375
2009-07-25,0.64583,0.0,0,0.64583
2009-07-26,0.82222,110.0,1,0.85006
2009-07-27,0.71111,120.0,1,0.75873
2009-07-28,0.81111,170.0,1,0.86856
2009-07-29,1.11667,0.0,0,1.11667
2009-07-30,0.95,0.0,0,0.95
2009-07-31,1.18333,0.0,0,1.18333
2009-08-01,0.86667,0.0,0,0.86667
2009-08-02,0.90833,0.0,0,0.90833
2009-08-03,0.925,140.0,1,0.994
2009-08-04,0.6625,0.0,0,0.6625
2009-08-05,0.89444,0.0,0,0.89444
2009-08-06,0.84444,0.0,0,0.84444
2009-08-07,0.95556,0.0,0,0.95556
2009-08-08,0.95,0.0,0,0.95
2009-08-09,0.57667,0.0,0,0.57667
2009-08-10,0.65,0.0,0,0.65
2009-08-11,0.96667,0.0,0,0.96667
2009-08-12,0.83333,0.0,0,0.83333
2009-08-13,0.95833,0.0,0,0.95833
2009-08-14,1.05833,0.0,0,1.05833
2009-08-15,1.14167,0.0,0,1.14167
2009-08-16,0.65417,0.0,0,0.65417
2009-08-17,0.94167,0.0,0,0.94167
2009-08-18,0.90833,0.0,0,0.90833
2009-08-19,0.62222,0.0,0,0.62222
2009-08-20,0.71111,0.0,0,0.71111
2009-08-21,0.9,0.0,0,0.9
2009-08-22,0.94167,0.0,0,0.94167
2009-08-23,0.625,0.0,0,0.625
2009-08-24,1.00833,0.0,0,1.00833
2009-08-25,0.925,0.0,0,0.925
2009-08-26,0.925,0.0,0,0.925
2009-08-27,1.425,0.0,0,1.425
2009-08-28,0.81667,0.0,0,0.81667
2009-08-29,1.56667,0.0,0,1.56667
2009-08-30,0.74444,0.0,0,0.74444
2009-08-31,1.10833,0.0,0,1.10833
2009-09-01,1.31667,0.0,0,1.31667
2009-09-02,0.78333,0.0,0,0.78333
2009-09-03,0.81667,0.0,0,0.81667
2009-09-04,0.5875,20.0,1,0.59236
2009-09-06,0.78889,0.0,0,0.78889
2009-09-07,0.67917,0.0,0,0.67917
2009-09-08,1.35,0.0,0,1.35
2009-09-09,0.93333,0.0,0,0.93333
2009-09-10,1.34167,0.0,0,1.34167
2009-09-11,1.025,0.0,0,1.025
2009-09-12,0.96667,0.0,0,0.96667
2009-09-13,0.67533,0.0,0,0.67533
2009-09-14,0.85556,0.0,0,0.85556
2009-09-15,0.68889,0.0,0,0.68889
2009-09-16,0.83889,0.0,0,0.83889
2009-09-17,0.81667,0.0,0,0.81667
2009-09-18,0.45556,260.0,1,0.50714
2009-09-20,0.74167,0.0,0,0.74167
2009-09-21,0.78333,0.0,0,0.78333
2009-09-22,0.91667,210.0,1,1.01523
2009-09-23,1.14167,0.0,0,1.14167
2009-09-24,0.825,0.0,0,0.825
2009-09-25,1.31667,0.0,0,1.31667
2009-09-26,1.1,0.0,0,1.1
2009-09-27,0.875,250.0,1,1.00893
2009-09-28,0.66667,160.0,1,0.70667
2009-09-29,0.69444,0.0,0,0.69444
2009-09-30,1.075,0.0,0,1.075
2009-10-01,0.83889,0.0,0,0.83889
2009-10-02,1.26667,0.0,0,1.26667
2009-10-04,0.69583,0.0,0,0.69583
2009-10-05,1.16667,0.0,0,1.16667
2009-10-06,0.69167,0.0,0,0.69167
2009-10-07,1.08333,20.0,1,1.09197
2009-10-08,0.93333,0.0,0,0.93333
2009-10-09,0.925,460.0,1,1.16796
2009-10-11,0.96667,0.0,0,0.96667
2009-10-12,1.05833,0.0,0,1.05833
2009-10-13,0.82778,0.0,0,0.82778
2009-10-14,0.8,0.0,0,0.8
2009-10-15,0.925,0.0,0,0.925
2009-10-16,0.925,0.0,0,0.925
2009-10-18,0.51111,0.0,0,0.51111
2009-10-19,1.00833,10.0,1,1.01261
2009-10-20,0.51389,0.0,0,0.51389
2009-10-21,1.06667,0.0,0,1.06667
2009-10-22,0.92778,0.0,0,0.92778
2009-10-23,0.79444,0.0,0,0.79444
2009-10-25,0.925,30.0,1,0.9372
2009-10-26,0.925,0.0,0,0.925
2009-10-27,1.23333,0.0,0,1.23333
2009-10-28,1.10833,0.0,0,1.10833
2009-10-29,0.63333,0.0,0,0.63333
2009-10-30,0.60417,0.0,0,0.60417
2009-10-31,1.03333,0.0,0,1.03333
2009-11-01,0.74444,0.0,0,0.74444
2009-11-02,0.87222,0.0,0,0.87222
2009-11-03,0.96667,0.0,0,0.96667
2009-11-04,1.03333,100.0,1,1.09083
2009-11-05,1.64167,0.0,0,1.64167
2009-11-06,1.03333,770.0,1,1.56176
2009-11-08,1.26667,0.0,0,1.26667
2009-11-09,0.82917,0.0,0,0.82917
2009-11-10,1.0,0.0,0,1.0
2009-11-11,0.50278,0.0,0,0.50278
2009-11-12,0.93333,0.0,0,0.93333
2009-11-13,0.46389,0.0,0,0.46389
2009-11-14,0.9,0.0,0,0.9
2009-11-15,0.675,0.0,0,0.675
2009-11-16,0.83333,0.0,0,0.83333
2009-11-17,1.14167,0.0,0,1.14167
2009-11-18,0.55667,150.0,1,0.60667
2009-11-19,0.71667,0.0,0,0.71667
2009-11-20,0.75556,0.0,0,0.75556
2009-11-22,0.7,0.0,0,0.7
2009-11-23,1.1,0.0,0,1.1
2009-11-24,1.275,0.0,0,1.275
2009-11-25,0.96667,50.0,1,0.99042
2009-11-26,1.15,0.0,0,1.15
2009-11-27,0.95,0.0,0,0.95
2009-11-28,0.98333,0.0,0,0.98333
2009-11-29,0.93333,0.0,0,0.93333
2009-11-30,0.78889,0.0,0,0.78889
2009-12-01,1.35,0.0,0,1.35
2009-12-02,1.30833,0.0,0,1.30833
2009-12-03,1.01667,0.0,0,1.01667
2009-12-04,1.1,0.0,0,1.1
2009-12-05,0.57222,0.0,0,0.57222
2009-12-06,1.08333,0.0,0,1.08333
2009-12-07,0.88333,0.0,0,0.88333
2009-12-08,0.88889,0.0,0,0.88889
2009-12-09,1.0,0.0,0,1.0
2009-12-10,0.85556,0.0,0,0.85556
2009-12-11,1.00833,0.0,0,1.00833
2009-12-12,0.88333,0.0,0,0.88333
2009-12-13,0.83333,0.0,0,0.83333
2009-12-14,0.76667,0.0,0,0.76667
2009-12-15,0.54333,290.0,1,0.64
2009-12-16,0.67,0.0,0,0.67
2009-12-17,0.69167,0.0,0,0.69167
2009-12-18,1.14167,0.0,0,1.14167
2009-12-19,1.44167,0.0,0,1.44167
2009-12-20,1.26667,0.0,0,1.26667
2009-12-21,0.76667,0.0,0,0.76667
2009-12-22,1.03333,0.0,0,1.03333
2009-12-23,0.72917,0.0,0,0.72917
2009-12-24,0.975,80.0,1,1.0116
2009-12-26,0.98333,20.0,1,0.99088
2009-12-27,1.65,0.0,0,1.65
2009-12-28,1.45,640.0,1,1.95
2009-12-29,1.59167,0.0,0,1.59167
2009-12-30,0.575,0.0,0,0.575
2009-12-31,0.86111,0.0,0,0.86111
2010-01-01,0.81667,0.0,0,0.81667
2010-01-02,0.81667,0.0,0,0.81667
2010-01-03,1.25833,0.0,0,1.25833
2010-01-04,0.74444,0.0,0,0.74444
2010-01-05,0.88889,0.0,0,0.88889
2010-01-06,1.05833,160.0,1,1.15694
2010-01-07,1.12222,0.0,0,1.12222
2010-01-08,0.93333,0.0,0,0.93333
2010-01-09,1.1,0.0,0,1.1
2010-01-10,0.74583,0.0,0,0.74583
2010-01-11,0.7,0.0,0,0.7
2010-01-12,0.83889,120.0,1,0.86825
2010-01-13,1.78333,0.0,0,1.78333
2010-01-14,1.95,0.0,0,1.95
2010-01-15,1.84167,0.0,0,1.84167
2010-01-16,1.17222,0.0,0,1.17222
2010-01-17,1.725,0.0,0,1.725
2010-01-18,0.90556,620.0,1,1.19597
2010-01-19,1.33333,190.0,1,1.45404
2010-01-20,1.16667,0.0,0,1.16667
2010-01-21,1.125,0.0,0,1.125
2010-01-22,0.33333,350.0,1,0.47917
2010-01-23,0.75833,0.0,0,0.75833
2010-01-24,0.85,0.0,0,0.85
2010-01-25,1.30833,0.0,0,1.30833
2010-01-26,0.6125,0.0,0,0.6125
2010-01-27,1.15833,0.0,0,1.15833
2010-01-28,0.73889,0.0,0,0.73889
2010-01-29,0.42619,0.0,0,0.42619
2010-01-30,0.53,0.0,0,0.53
2010-01-31,0.7125,0.0,0,0.7125
2010-02-01,0.75,0.0,0,0.75
2010-02-02,0.80556,0.0,0,0.80556
2010-02-03,0.75833,0.0,0,0.75833
2010-02-04,0.90556,0.0,0,0.90556
2010-02-05,0.85,0.0,0,0.85
2010-02-06,0.69667,0.0,0,0.69667
2010-02-07,1.1,0.0,0,1.1
2010-02-08,0.56333,0.0,0,0.56333
2010-02-09,1.11667,0.0,0,1.11667
2010-02-10,1.38333,0.0,0,1.38333
2010-02-11,1.275,0.0,0,1.275
2010-02-12,0.98889,0.0,0,0.98889
2010-02-13,1.225,0.0,0,1.225
2010-02-14,0.58333,0.0,0,0.58333
2010-02-15,0.94167,0.0,0,0.94167
2010-02-16,0.62917,150.0,1,0.66073
2010-02-17,1.025,150.0,1,1.08514
2010-02-18,0.9,0.0,0,0.9
2010-02-19,0.65,0.0,0,0.65
2010-02-20,0.75556,0.0,0,0.75556
2010-02-21,0.94167,0.0,0,0.94167
2010-02-22,0.88333,0.0,0,0.88333
2010-02-23,0.85,0.0,0,0.85
2010-02-24,0.6375,0.0,0,0.6375
2010-02-25,1.16667,0.0,0,1.16667
2010-02-26,1.13333,0.0,0,1.13333
2010-02-27,0.98889,0.0,0,0.98889
2010-02-28,0.96667,110.0,1,1.07195
2010-03-01,1.31667,0.0,0,1.31667
2010-03-02,1.09167,0.0,0,1.09167
2010-03-03,0.75,0.0,0,0.75
2010-03-04,0.9,0.0,0,0.9
2010-03-05,0.81111,0.0,0,0.81111
2010-03-06,0.94167,0.0,0,0.94167
2010-03-07,0.73889,0.0,0,0.73889
2010-03-08,0.67083,0.0,0,0.67083
2010-03-09,0.57083,30.0,1,0.57976
2010-03-10,0.9,160.0,1,0.96349
2010-03-11,0.73333,20.0,1,0.74023
2010-03-12,0.81667,50.0,1,0.83544
2010-03-13,0.81667,120.0,1,0.88131
2010-03-14,0.81667,0.0,0,0.81667
2010-03-15,0.87222,0.0,0,0.87222
2010-03-16,0.63333,100.0,1,0.6567
2010-03-17,0.96667,160.0,1,1.03795
2010-03-18,1.11667,0.0,0,1.11667
2010-03-19,0.83889,290.0,1,0.95876
2010-03-20,1.175,0.0,0,1.175
2010-03-21,1.56667,0.0,0,1.56667
2010-03-22,1.71667,0.0,0,1.71667
2010-03-23,1.51667,30.0,1,1.5386
2010-03-24,0.7,130.0,1,0.73353
2010-03-25,1.225,0.0,0,1.225
2010-03-26,0.43611,20.0,1,0.43884
2010-03-27,0.85,0.0,0,0.85
2010-03-28,1.24167,0.0,0,1.24167
2010-03-29,0.85833,0.0,0,0.85833
2010-03-30,0.80833,0.0,0,0.80833
2010-03-31,0.88333,0.0,0,0.88333
2010-04-01,0.78889,0.0,0,0.78889
2010-04-02,0.99167,0.0,0,0.99167
2010-04-03,0.61333,0.0,0,0.61333
2010-04-04,0.45833,0.0,0,0.45833
2010-04-05,0.63333,0.0,0,0.63333
2010-04-06,1.0,0.0,0,1.0
2010-04-07,1.25,0.0,0,1.25
2010-04-08,0.86667,0.0,0,0.86667
2010-04-09,1.35,0.0,0,1.35
2010-04-10,1.04167,0.0,0,1.04167
2010-04-11,1.01667,0.0,0,1.01667
2010-04-12,0.82778,0.0,0,0.82778
2010-04-13,0.6,0.0,0,0.6
2010-04-14,1.01667,0.0,0,1.01667
2010-04-15,1.175,0.0,0,1.175
2010-04-16,0.8875,0.0,0,0.8875
2010-04-17,1.00556,0.0,0,1.00556
2010-04-18,1.15,0.0,0,1.15
2010-04-19,1.38333,0.0,0,1.38333
2010-04-20,1.21667,0.0,0,1.21667
2010-04-21,0.825,310.0,1,0.95732
2010-04-22,1.08333,0.0,0,1.08333
2010-04-23,0.53333,0.0,0,0.53333
2010-04-24,1.00833,0.0,0,1.00833
2010-04-25,0.4,0.0,0,0.4
2010-04-26,0.37083,0.0,0,0.37083
2010-04-27,0.59,0.0,0,0.59
2010-04-28,0.65417,0.0,0,0.65417
2010-04-29,1.3,0.0,0,1.3
2010-04-30,1.55,0.0,0,1.55
2010-05-01,1.31667,0.0,0,1.31667
2010-05-02,0.80833,0.0,0,0.80833
2010-05-03,0.82917,0.0,0,0.82917
2010-05-04,1.11667,0.0,0,1.11667
2010-05-05,0.97222,0.0,0,0.97222
2010-05-06,1.175,0.0,0,1.175
2010-05-07,0.925,0.0,0,0.925
2010-05-08,0.625,0.0,0,0.625
2010-05-09,0.47083,0.0,0,0.47083
2010-05-10,1.13333,0.0,0,1.13333
2010-05-11,0.76111,0.0,0,0.76111
2010-05-12,0.62917,0.0,0,0.62917
2010-05-13,0.74444,0.0,0,0.74444
2010-05-14,1.23333,0.0,0,1.23333
2010-05-15,1.13333,0.0,0,1.13333
2010-05-16,1.04167,0.0,0,1.04167
2010-05-17,0.80833,0.0,0,0.80833
2010-05-18,1.21667,0.0,0,1.21667
2010-05-19,0.58,0.0,0,0.58
2010-05-20,0.50238,0.0,0,0.50238
2010-05-21,0.79167,0.0,0,0.79167
2010-05-22,0.92778,0.0,0,0.92778
2010-05-23,1.16667,0.0,0,1.16667
2010-05-24,0.81667,0.0,0,0.81667
2010-05-25,0.91667,0.0,0,0.91667
2010-05-26,0.98889,0.0,0,0.98889
2010-05-27,1.69167,0.0,0,1.69167
2010-05-28,1.575,0.0,0,1.575
2010-05-29,1.31667,0.0,0,1.31667
2010-05-30,1.33333,0.0,0,1.33333
2010-05-31,1.16667,360.0,1,1.3908
2010-06-01,1.45833,270.0,1,1.65231
2010-06-02,0.81111,830.0,1,1.24078
2010-06-03,0.79583,210.0,1,0.87414
2010-06-04,1.575,20.0,1,1.5888
2010-06-05,1.45,20.0,1,1.45
2010-06-06,1.07222,0.0,0,1.07222
2010-06-07,1.53333,260.0,1,1.72692
2010-06-08,0.97222,180.0,1,1.05222
2010-06-09,0.63333,320.0,1,0.76115
2010-06-10,0.87083,0.0,0,0.87083
2010-06-11,1.15,0.0,0,1.15
2010-06-12,1.23333,0.0,0,1.23333
2010-06-13,0.84583,0.0,0,0.84583
2010-06-14,1.0,0.0,0,1.0
2010-06-15,1.5,0.0,0,1.5
2010-06-16,0.65667,0.0,0,0.65667
2010-06-17,1.48333,100.0,1,1.54706
2010-06-18,1.25833,0.0,0,1.25833
2010-06-19,0.52778,0.0,0,0.52778
2010-06-20,1.08333,0.0,0,1.08333
2010-06-21,0.57667,190.0,1,0.64
2010-06-22,0.56111,0.0,0,0.56111
2010-06-23,0.65,0.0,0,0.65
2010-06-24,1.05556,0.0,0,1.05556
2010-06-25,0.87778,0.0,0,0.87778
2010-06-26,0.57222,0.0,0,0.57222
2010-06-27,0.99167,0.0,0,0.99167
2010-06-28,1.29167,0.0,0,1.29167
2010-06-29,1.25833,0.0,0,1.25833
2010-06-30,0.80417,0.0,0,0.80417
2010-07-01,0.625,0.0,0,0.625
2010-07-02,0.90556,0.0,0,0.90556
2010-07-03,1.11667,0.0,0,1.11667
2010-07-04,0.69583,0.0,0,0.69583
2010-07-05,0.82778,0.0,0,0.82778
2010-07-06,0.53889,130.0,1,0.56983
2010-07-07,0.59167,0.0,0,0.59167
2010-07-08,0.73889,0.0,0,0.73889
2010-07-09,0.93889,0.0,0,0.93889
2010-07-10,0.64333,0.0,0,0.64333
2010-07-11,0.76111,280.0,1,0.8881
2010-07-12,1.325,0.0,0,1.325
2010-07-13,1.2,0.0,0,1.2
2010-07-14,0.71667,0.0,0,0.71667
2010-07-15,0.81667,0.0,0,0.81667
2010-07-16,1.08333,0.0,0,1.08333
2010-07-17,0.7625,0.0,0,0.7625
2010-07-18,0.87222,0.0,0,0.87222
2010-07-19,1.20833,0.0,0,1.20833
2010-07-20,1.06667,0.0,0,1.06667
2010-07-21,0.48095,0.0,0,0.48095
2010-07-22,0.92222,0.0,0,0.92222
2010-07-23,0.49333,0.0,0,0.49333
2010-07-24,0.99167,0.0,0,0.99167
2010-07-25,0.77222,0.0,0,0.77222
2010-07-26,0.99444,0.0,0,0.99444
2010-07-27,0.54333,0.0,0,0.54333
2010-07-28,0.81111,0.0,0,0.81111
2010-07-29,0.7,0.0,0,0.7
2010-07-30,0.72083,0.0,0,0.72083
2010-07-31,1.0,0.0,0,1.0
2010-08-01,0.91667,0.0,0,0.91667
2010-08-02,0.63667,0.0,0,0.63667
2010-08-03,0.79167,0.0,0,0.79167
2010-08-04,0.52667,0.0,0,0.52667
2010-08-05,0.83333,0.0,0,0.83333
2010-08-06,0.7,0.0,0,0.7
2010-08-07,0.46111,0.0,0,0.46111
2010-08-08,0.52917,0.0,0,0.52917
2010-08-09,0.68889,0.0,0,0.68889
2010-08-10,0.6,0.0,0,0.6
2010-08-11,0.975,0.0,0,0.975
2010-08-12,0.84167,260.0,1,0.94752
2010-08-13,0.64167,0.0,0,0.64167
2010-08-14,1.15833,0.0,0,1.15833
2010-08-15,0.70556,0.0,0,0.70556
2010-08-16,0.99167,0.0,0,0.99167
2010-08-17,0.90833,0.0,0,0.90833
2010-08-18,1.01111,0.0,0,1.01111
2010-08-19,1.09167,0.0,0,1.09167
2010-08-20,0.63889,100.0,1,0.66614
2010-08-21,0.58667,0.0,0,0.58667
2010-08-22,0.70833,110.0,1,0.74271
2010-08-23,0.5,0.0,0,0.5
2010-08-24,0.61333,0.0,0,0.61333
2010-08-25,0.54,0.0,0,0.54
2010-08-26,0.65,0.0,0,0.65
2010-08-27,0.70667,0.0,0,0.70667
2010-08-28,0.76667,0.0,0,0.76667
2010-08-29,0.43333,0.0,0,0.43333
2010-08-30,0.93333,0.0,0,0.93333
2010-08-31,0.93889,20.0,1,0.94762
2010-09-01,0.65,120.0,1,0.69414
2010-09-02,1.275,200.0,1,1.39399
2010-09-03,0.70667,0.0,0,0.70667
2010-09-05,0.62083,0.0,0,0.62083
2010-09-06,0.76111,150.0,1,0.81528
2010-09-07,1.04167,0.0,0,1.04167
2010-09-08,1.09167,0.0,0,1.09167
2010-09-09,0.74167,0.0,0,0.74167
2010-09-10,0.6,0.0,0,0.6
2010-09-12,0.9,0.0,0,0.9
2010-09-13,0.61667,0.0,0,0.61667
2010-09-14,0.65556,0.0,0,0.65556
2010-09-15,0.73333,260.0,1,0.84495
2010-09-16,0.73333,0.0,0,0.73333
2010-09-17,0.975,0.0,0,0.975
2010-09-18,0.95,0.0,0,0.95
2010-09-19,0.91111,140.0,1,0.98889
2010-09-20,0.55556,0.0,0,0.55556
2010-09-21,0.86667,0.0,0,0.86667
2010-09-22,1.05833,0.0,0,1.05833
2010-09-23,0.875,0.0,0,0.875
2010-09-24,0.76111,0.0,0,0.76111
2010-09-26,0.89167,150.0,1,0.95403
2010-09-27,0.73,0.0,0,0.73
2010-09-28,1.00833,0.0,0,1.00833
2010-09-29,0.86111,0.0,0,0.86111
2010-09-30,0.89167,0.0,0,0.89167
2010-10-01,0.84167,0.0,0,0.84167
2010-10-02,1.0,0.0,0,1.0
2010-10-03,0.95,0.0,0,0.95
2010-10-04,1.20833,0.0,0,1.20833
2010-10-05,0.78889,0.0,0,0.78889
2010-10-06,0.95,0.0,0,0.95
2010-10-07,0.99167,0.0,0,0.99167
2010-10-08,0.43056,0.0,0,0.43056
2010-10-10,1.01667,0.0,0,1.01667
2010-10-11,0.71667,0.0,0,0.71667
2010-10-12,0.6,0.0,0,0.6
2010-10-13,1.13333,0.0,0,1.13333
2010-10-14,0.59667,0.0,0,0.59667
2010-10-15,1.06667,0.0,0,1.06667
2010-10-16,0.8,0.0,0,0.8
2010-10-17,0.56333,0.0,0,0.56333
2010-10-18,0.60333,0.0,0,0.60333
2010-10-19,1.13333,0.0,0,1.13333
2010-10-20,0.925,0.0,0,0.925
2010-10-21,0.59667,0.0,0,0.59667
2010-10-22,0.675,0.0,0,0.675
2010-10-23,0.81667,0.0,0,0.81667
2010-10-24,1.0,120.0,1,1.06042
2010-10-25,0.73,0.0,0,0.73
2010-10-26,1.15,0.0,0,1.15
2010-10-27,1.30833,0.0,0,1.30833
2010-10-28,0.55,170.0,1,0.59175
2010-10-29,0.85,0.0,0,0.85
2010-10-31,0.725,0.0,0,0.725
2010-11-01,1.65,0.0,0,1.65
2010-11-02,1.775,0.0,0,1.775
2010-11-03,1.675,0.0,0,1.675
2010-11-04,1.05833,0.0,0,1.05833
2010-11-05,0.95833,0.0,0,0.95833
2010-11-06,0.86667,0.0,0,0.86667
2010-11-07,0.925,0.0,0,0.925
2010-11-08,1.05833,0.0,0,1.05833
2010-11-09,0.99167,0.0,0,0.99167
2010-11-10,0.88333,0.0,0,0.88333
2010-11-11,0.80833,0.0,0,0.80833
2010-11-12,0.95833,0.0,0,0.95833
2010-11-13,0.8,0.0,0,0.8
2010-11-14,0.78333,0.0,0,0.78333
2010-11-15,1.11667,0.0,0,1.11667
2010-11-16,1.30833,0.0,0,1.30833
2010-11-17,1.10833,0.0,0,1.10833
2010-11-18,0.88333,190.0,1,0.96938
2010-11-19,0.975,0.0,0,0.975
2010-11-20,1.18333,0.0,0,1.18333
2010-11-21,1.04167,0.0,0,1.04167
2010-11-22,1.225,0.0,0,1.225
2010-11-23,1.30833,0.0,0,1.30833
2010-11-24,1.06667,0.0,0,1.06667
2010-11-25,1.075,0.0,0,1.075
2010-11-26,1.2,0.0,0,1.2
2010-11-27,1.06667,0.0,0,1.06667
2010-11-28,1.24167,0.0,0,1.24167
2010-11-29,1.275,0.0,0,1.275
2010-11-30,0.89167,0.0,0,0.89167
2010-12-01,1.06111,0.0,0,1.06111
2010-12-02,0.6875,40.0,1,0.69937
2010-12-03,0.87778,0.0,0,0.87778
2010-12-04,0.85,120.0,1,0.94643
2010-12-05,0.52778,20.0,1,0.53667
2010-12-06,0.57667,0.0,0,0.57667
2010-12-07,1.15833,0.0,0,1.15833
